,Track Name,Artist Name,Popularity,Release Year,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Time Signature
7193,No Tomorrow,Orson,50,2006,False,0.656,0.624,3,-4.623,0,0.0691,0.0065,0.0,0.278,0.735,124.082,167493,4
7194,Half the World Away,Oasis,15,2006,False,0.338,0.433,0,-9.117,1,0.0327,0.278,0.0,0.0986,0.215,172.348,255080,3
7195,Wonderwall,Oasis,0,1995,False,0.412,0.844,2,-5.613,1,0.037,0.00214,0.0,0.134,0.459,174.452,258907,4
7196,Oh My God,Kaiser Chiefs,51,2005,False,0.368,0.941,7,-4.643,1,0.0488,0.00696,4.71e-06,0.43,0.557,177.868,214880,4
7197,Always Where I Need To Be,The Kooks,27,2008,False,0.331,0.961,11,-4.627,1,0.0663,0.000146,0.0,0.322,0.882,168.355,161720,4
7198,Teddy Picker,Arctic Monkeys,71,2007,False,0.637,0.963,9,-5.116,1,0.0882,0.000286,0.000889,0.0449,0.823,150.1,165000,4
7199,Buck Rogers,Feeder,1,2006,False,0.486,0.948,5,-4.239,1,0.0604,0.000254,0.000688,0.076,0.171,120.82,192027,4
7200,Human,The Killers,0,2008,False,0.552,0.84,10,-7.033,1,0.0684,0.00104,0.000674,0.0934,0.571,135.468,245373,4
7201,Somewhere Else,Razorlight,50,2004,False,0.362,0.917,6,-3.003,0,0.0496,0.0725,1.54e-05,0.0938,0.477,156.09,196547,4
7202,Smile Like You Mean It,The Killers,51,2004,False,0.352,0.972,3,-3.39,0,0.13,0.000379,0.0195,0.168,0.371,125.102,235173,4
7203,Rock & Roll Queen,The Subways,5,2005,False,0.395,0.764,10,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,169947,4
7204,Dancing Shoes,Arctic Monkeys,65,2006,False,0.522,0.889,1,-4.137,1,0.0461,0.00328,0.0,0.345,0.852,144.499,141133,4
7205,Just a Day - Edit,Feeder,3,2006,False,0.24,0.98,4,-1.274,1,0.105,0.00275,0.00249,0.133,0.373,187.24,225093,4
7206,All These Things That I've Done,The Killers,51,2004,False,0.552,0.71,6,-6.925,1,0.0425,0.00164,5.07e-06,0.116,0.206,118.276,301747,4
7207,Never Be Lonely,The Feeling,0,2006,False,0.496,0.837,5,-3.682,1,0.0332,0.0612,0.0,0.267,0.704,169.995,211533,4
7208,Fake Tales Of San Francisco,Arctic Monkeys,65,2006,True,0.454,0.778,9,-4.225,1,0.0449,0.00998,0.0,0.0427,0.704,127.158,177947,4
7210,Teenage Kicks,The Undertones,6,1979,False,0.415,0.782,2,-6.745,1,0.0461,0.0011,0.0,0.14,0.564,135.029,148480,4
7211,Disco 2000,Pulp,0,1995,False,0.567,0.932,7,-5.888,0,0.0759,0.0147,0.0,0.0484,0.55,133.074,273733,4
7212,All The Small Things,blink-182,0,1999,False,0.442,0.893,0,-4.878,1,0.0505,0.00844,0.0,0.529,0.712,148.119,168000,4
7213,All Star,Smash Mouth,0,1999,False,0.731,0.867,11,-5.881,1,0.032,0.0395,0.0,0.0861,0.776,104.019,200373,4
7214,"Sugar, We're Goin Down",Fall Out Boy,0,2005,False,0.494,0.841,7,-4.784,1,0.0838,0.00579,0.0,0.122,0.567,162.013,229093,4
7215,Fat Lip,Sum 41,0,2001,True,0.405,0.91,9,-5.234,1,0.128,0.000499,0.0,0.0739,0.641,196.444,178267,4
7216,Supermassive Black Hole,Muse,80,2006,False,0.668,0.921,7,-3.727,1,0.0439,0.0492,0.00517,0.0877,0.782,120.0,212440,4
7217,A Design for Life - Remastered,Manic Street Preachers,54,1996,False,0.184,0.841,0,-4.723,1,0.0468,0.000811,4.47e-05,0.0422,0.349,88.224,257640,4
7218,Place Your Hands,Reef,54,1997,False,0.507,0.978,2,-4.521,1,0.0864,0.0303,0.0,0.238,0.535,109.369,218427,4
7219,Brimful of Asha (Norman Cook Remix) (Single Version),Cornershop,0,1997,False,0.686,0.936,11,-3.923,1,0.0571,0.22,0.0,0.0964,0.942,125.665,243667,4
7220,The Middle,Jimmy Eat World,0,2001,False,0.634,0.886,2,-3.466,1,0.0517,0.0291,0.0,0.342,0.922,161.933,168253,4
7221,Smooth Criminal,Alien Ant Farm,0,2001,False,0.653,0.966,9,-4.236,0,0.0598,0.00287,0.0026,0.143,0.874,126.921,209267,4
7222,Gives You Hell,The All-American Rejects,0,2008,False,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4
7223,Girl From Mars,Ash,0,1995,False,0.236,0.797,9,-6.949,1,0.0447,0.0186,0.0,0.11,0.477,154.336,213533,4
7224,Country House - 2012 Remaster,Blur,60,1995,False,0.331,0.885,9,-6.606,1,0.0923,0.205,0.0,0.123,0.589,175.293,236960,4
7225,Lucky Man,The Verve,0,1997,False,0.393,0.605,2,-8.297,1,0.0312,0.358,0.000453,0.0937,0.208,75.97,293493,4
7226,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0,2007,False,0.435,0.887,9,-4.07,1,0.0636,0.000747,0.0,0.0327,0.408,199.935,212040,4
7227,Pretty Fly (For A White Guy),The Offspring,0,1998,False,0.722,0.895,11,-3.684,0,0.118,0.101,1.27e-06,0.0695,0.963,143.383,188667,4
7228,The Bad Touch,Bloodhound Gang,0,1999,True,0.827,0.747,0,-6.247,0,0.0377,0.00355,0.0253,0.101,0.969,122.984,260507,4
7229,She Hates Me,Puddle Of Mudd,0,2001,True,0.585,0.757,4,-5.424,1,0.0302,0.00643,0.0,0.741,0.619,109.781,216760,4
7230,Still Waiting,Sum 41,74,2002,True,0.431,0.95,7,-4.918,1,0.26,0.00105,3.63e-05,0.272,0.56,191.936,158733,4
7231,Why Don't You Get A Job,The Offspring,0,1998,True,0.767,0.876,5,-4.435,1,0.0757,0.0812,1.36e-06,0.337,0.595,107.915,172467,4
7232,Blurry,Puddle Of Mudd,0,2001,False,0.44,0.932,3,-4.488,0,0.0584,0.0102,0.0,0.142,0.495,157.438,303920,4
7233,All My Life,Foo Fighters,0,2002,False,0.583,0.586,5,-5.683,1,0.0518,0.000231,0.000633,0.494,0.622,167.798,262733,4
7234,Times Like These,Foo Fighters,0,2002,False,0.373,0.905,4,-3.793,0,0.0823,1.17e-05,7.53e-06,0.321,0.274,144.574,265640,4
7235,Drive By,Train,0,2012,False,0.759,0.849,1,-3.198,0,0.0317,0.000983,1.51e-05,0.0864,0.73,122.033,196627,4
7236,Listen Dear,The Coronas,25,2009,False,0.454,0.888,10,-3.748,0,0.0354,0.00154,0.000484,0.355,0.774,75.986,213226,4
7237,Far From Here,The Coronas,16,2009,False,0.316,0.919,4,-3.794,1,0.0538,0.00276,0.0,0.172,0.488,83.456,256080,4
7238,"Grace, Dont Wait",The Coronas,26,2007,False,0.279,0.748,6,-3.992,0,0.0494,0.0101,0.0,0.158,0.413,159.88,205867,4
7239,San Diego Song,The Coronas,40,2007,False,0.409,0.655,5,-5.965,1,0.0356,0.00421,0.0,0.183,0.353,170.852,171360,4
7240,Indian Summer,Stereophonics,0,2013,False,0.662,0.697,0,-4.874,1,0.0276,0.351,0.0,0.354,0.852,104.985,268493,4
7241,Love It When You Call,The Feeling,0,2006,False,0.626,0.871,0,-3.942,1,0.035,0.0144,0.0,0.0872,0.795,117.01,214973,4
7242,Feeling A Moment,Feeder,0,2006,False,0.123,0.673,4,-4.546,1,0.0452,0.0174,0.0328,0.242,0.258,166.424,249933,4
7243,I Wish I Was James Bond,Scouting For Girls,0,2007,False,0.353,0.876,10,-3.19,1,0.0874,0.0507,0.0,0.206,0.534,199.954,194187,4
7244,Many of Horror,Biffy Clyro,58,2010,False,0.498,0.647,1,-7.631,1,0.0358,0.00427,9.87e-06,0.146,0.257,163.87,258573,4
7245,Bubbles,Biffy Clyro,55,2010,False,0.35,0.724,3,-5.888,1,0.0314,0.00203,0.00136,0.113,0.196,147.344,301080,4
7246,Mountains,Biffy Clyro,52,2010,False,0.507,0.852,1,-6.841,1,0.0453,0.000676,1.28e-05,0.0599,0.595,158.0,201147,4
7247,The Captain,Biffy Clyro,48,2010,False,0.411,0.62,0,-6.263,1,0.0511,0.0762,0.0,0.0906,0.783,129.205,223200,3
7248,Where Is My Mind?,Pixies,0,1988,False,0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,236973,4
7249,Longshot,Catfish and the Bottlemen,49,2019,False,0.481,0.765,7,-4.025,1,0.0388,0.00381,0.000737,0.119,0.465,102.829,232960,4
7250,7,Catfish and the Bottlemen,67,2016,False,0.531,0.711,10,-4.933,1,0.0398,0.000204,0.00291,0.108,0.279,155.068,256307,4
7251,Sheila,Jamie T,56,2007,True,0.729,0.865,7,-6.006,1,0.05,0.0858,0.0,0.0764,0.709,95.003,259813,4
7252,Why'd You Only Call Me When You're High?,Arctic Monkeys,88,2013,False,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
7253,Sticks 'N' Stones,Jamie T,57,2009,True,0.545,0.851,6,-3.569,1,0.0935,0.0572,0.0,0.403,0.787,179.947,240833,4
7254,Pluto Projector,Rex Orange County,77,2019,False,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,267520,4
7255,Sunflower,Rex Orange County,1,2017,True,0.384,0.765,6,-4.463,1,0.0579,0.646,0.00352,0.522,0.567,129.903,252231,4
7256,Best Friend,Rex Orange County,1,2017,True,0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982,262231,4
7257,Television / So Far So Good,Rex Orange County,0,2017,True,0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971,262600,4
7258,It's Not The Same Anymore,Rex Orange County,63,2019,False,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74e-05,0.111,0.359,117.676,386200,4
7259,A Song About Being Sad,Rex Orange County,0,2016,True,0.567,0.263,5,-13.51,1,0.103,0.891,0.0,0.183,0.247,111.86,136000,4
7260,Happiness,Rex Orange County,0,2017,False,0.399,0.235,5,-9.774,1,0.0334,0.734,1.56e-06,0.161,0.197,105.645,279693,3
7261,Loving Is Easy (feat. Benny Sings),Rex Orange County,1,2017,True,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00482,0.0959,0.537,117.024,155720,4
7262,Untitled,Rex Orange County,0,2017,True,0.567,0.199,9,-9.601,1,0.101,0.905,0.0,0.131,0.329,83.827,135707,5
7263,10/10,Rex Orange County,56,2019,True,0.487,0.909,10,-4.092,1,0.0993,0.302,3.01e-05,0.0781,0.293,187.826,146093,4
7264,Corduroy Dreams,Rex Orange County,0,2016,True,0.608,0.305,4,-14.037,1,0.053,0.653,0.0,0.103,0.222,113.818,206975,4
7265,Always,Rex Orange County,61,2019,False,0.669,0.373,1,-7.349,1,0.0387,0.774,0.0,0.326,0.394,127.94,197333,4
7268,Face to Face,Rex Orange County,57,2019,False,0.739,0.441,10,-7.654,0,0.0604,0.598,0.0,0.176,0.442,124.081,219800,4
7269,Never Had The Balls,Rex Orange County,51,2019,False,0.696,0.677,5,-7.812,1,0.0369,0.383,0.000273,0.0508,0.351,150.034,236893,4
7270,KEEP IT UP,Rex Orange County,51,2022,False,0.708,0.477,8,-7.297,1,0.0565,0.292,1.75e-06,0.255,0.733,149.929,183000,4
7271,AMAZING,Rex Orange County,70,2022,False,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,209200,4
7272,MAKING TIME,Rex Orange County,52,2022,False,0.465,0.348,3,-9.399,1,0.0275,0.377,0.000747,0.335,0.296,144.748,115400,3
7273,Uno,Rex Orange County,53,2016,True,0.773,0.451,5,-9.796,0,0.279,0.785,2.23e-06,0.0902,0.439,163.924,171789,4
7274,Edition,Rex Orange County,56,2017,True,0.857,0.331,1,-10.264,1,0.219,0.807,0.0,0.106,0.261,140.949,115000,4
7275,Rex (Intro),Rex Orange County,48,2016,True,0.583,0.245,6,-13.942,1,0.0531,0.898,0.0,0.102,0.13,123.017,107170,4
7276,Television / So Far So Good,Rex Orange County,74,2017,True,0.403,0.505,5,-7.75,1,0.0463,0.592,0.0,0.121,0.32,164.902,262600,4
7277,Sunflower,Rex Orange County,74,2017,True,0.548,0.765,6,-4.463,1,0.0525,0.646,0.00378,0.522,0.573,129.933,252231,4
7278,4 Seasons,Rex Orange County,56,2017,True,0.504,0.458,7,-7.87,1,0.0388,0.214,0.0,0.116,0.169,125.124,301773,4
7279,Happiness,Rex Orange County,72,2017,False,0.397,0.235,5,-9.774,1,0.0335,0.734,1.56e-06,0.161,0.198,105.192,279693,3
7280,Untitled,Rex Orange County,65,2017,True,0.568,0.199,9,-9.601,1,0.101,0.905,0.0,0.131,0.329,83.827,135707,5
7281,Corduroy Dreams,Rex Orange County,66,2016,True,0.609,0.305,4,-14.037,1,0.053,0.653,0.0,0.103,0.222,113.818,206975,4
7282,KEEP IT UP,Rex Orange County,57,2022,False,0.708,0.477,8,-7.297,1,0.0565,0.292,1.75e-06,0.255,0.733,149.929,183000,4
7283,IF YOU WANT IT,Rex Orange County,49,2022,True,0.808,0.577,6,-7.416,1,0.0566,0.0303,3.36e-06,0.156,0.327,139.864,187160,4
7284,Best Friend,Rex Orange County,76,2017,True,0.576,0.714,6,-5.247,1,0.0595,0.395,0.0,0.115,0.321,144.981,262231,4
7285,Foreword,Linkin Park,17,2003,False,0.0,0.302,10,-16.309,0,0.0,0.117,0.989,0.0938,0.0,0.0,13440,0
7286,Don't Stay,Linkin Park,56,2003,False,0.488,0.995,1,-3.096,0,0.108,0.00153,0.0,0.911,0.679,90.058,187933,4
7287,Lying from You,Linkin Park,56,2003,False,0.535,0.951,3,-3.324,0,0.18,0.00777,0.0,0.0669,0.723,160.102,175373,4
7288,Hit the Floor,Linkin Park,54,2003,False,0.74,0.959,9,-3.692,1,0.193,0.0629,0.0,0.0444,0.878,150.007,164213,4
7289,Easier to Run,Linkin Park,53,2003,False,0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,204173,4
7290,Figure.09,Linkin Park,54,2003,False,0.518,0.951,9,-3.198,1,0.0529,0.00919,0.0,0.148,0.537,98.068,197507,4
7291,Breaking the Habit,Linkin Park,71,2003,False,0.579,0.849,4,-5.218,0,0.0303,0.108,0.0,0.0909,0.581,100.021,196907,4
7292,From the Inside,Linkin Park,61,2003,False,0.466,0.965,1,-2.597,0,0.0904,0.042,0.0,0.101,0.453,95.028,173933,3
7293,Nobody's Listening,Linkin Park,52,2003,False,0.502,0.831,2,-3.723,1,0.295,0.105,1.3e-06,0.174,0.451,199.972,178867,3
7294,Session,Linkin Park,49,2003,False,0.562,0.936,10,-7.8,1,0.0617,0.0336,0.727,0.537,0.235,98.039,143800,4
7295,Not a Pop Song,Little Mix,47,2020,False,0.624,0.651,0,-4.715,1,0.0372,0.279,0.0,0.0782,0.355,139.115,179413,4
7296,Wonderland,Taylor Swift,59,2014,False,0.422,0.692,3,-5.447,1,0.0549,0.0493,2.57e-05,0.177,0.197,184.014,245560,4
7297,Cherry,Harry Styles,72,2019,False,0.53,0.512,7,-9.261,1,0.0259,0.615,0.00453,0.129,0.411,95.946,259187,4
7298,Canyon Moon,Harry Styles,67,2019,False,0.603,0.621,2,-7.14,1,0.0267,0.328,3.49e-05,0.119,0.7,94.022,189787,4
7299,Bleeding Love,Leona Lewis,66,2007,False,0.635,0.647,5,-5.864,1,0.0366,0.192,0.0,0.154,0.201,104.058,262693,4
7300,To Be So Lonely,Harry Styles,67,2019,False,0.758,0.436,0,-7.269,1,0.0418,0.618,1.61e-05,0.335,0.605,104.959,192080,4
7301,Why Don't We Go There,One Direction,59,2013,False,0.523,0.939,8,-3.311,1,0.0454,0.000754,0.0,0.0406,0.788,160.019,174360,4
7302,22,Taylor Swift,69,2012,False,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120,4
7303,Don't Stop Me Now - Remastered 2011,Queen,85,1978,False,0.559,0.868,5,-5.276,1,0.17,0.0475,0.000176,0.776,0.609,156.295,209413,4
7304,Sparks Fly,Taylor Swift,56,2010,False,0.608,0.785,5,-2.976,1,0.0311,0.0387,0.0,0.158,0.376,114.985,260947,4
7305,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,74,2018,False,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
7306,Smooth Criminal - 2012 Remaster,Michael Jackson,76,2012,False,0.853,0.981,8,-3.947,1,0.0751,0.247,0.468,0.306,0.595,118.193,257760,4
7307,On Top Of The World,Imagine Dragons,80,2012,False,0.631,0.924,0,-5.589,1,0.146,0.0841,3.59e-06,0.084,0.755,100.045,192280,4
7308,Someone Like You,Adele,1,2011,False,0.554,0.321,9,-8.251,1,0.028,0.893,0.0,0.0996,0.288,135.047,285240,4
7309,Firework,Katy Perry,62,2010,False,0.638,0.832,8,-5.039,1,0.049,0.141,0.0,0.113,0.648,124.071,227893,4
7310,Impossible,James Arthur,80,2013,False,0.376,0.695,0,-4.782,0,0.0933,0.135,0.0,0.11,0.302,169.533,209440,4
7311,Bills,LunchMoney Lewis,50,2015,True,0.699,0.747,5,-3.453,1,0.0964,0.274,0.0,0.486,0.683,126.001,204600,4
7312,Waves - Robin Schulz Radio Edit,Mr. Probz,0,2014,False,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.0014,0.0829,0.45,119.993,208133,4
7313,Hangover,Taio Cruz,73,2011,True,0.606,0.883,3,-3.243,1,0.0423,0.00872,0.0,0.0698,0.608,128.053,244907,4
7314,Got 2 Luv U (feat. Alexis Jordan),Sean Paul,69,2012,False,0.605,0.793,7,-3.084,0,0.297,0.0825,0.0,0.124,0.647,184.032,196640,4
7315,Sexy And I Know It,LMFAO,70,2011,False,0.707,0.861,7,-4.225,1,0.316,0.1,0.0,0.191,0.795,130.021,199480,4
7316,Levels - Radio Edit,Avicii,82,2011,False,0.584,0.889,1,-5.941,0,0.0343,0.0462,0.828,0.309,0.464,126.04,199907,4
7317,When Love Takes Over (feat. Kelly Rowland),David Guetta,61,2009,False,0.658,0.863,11,-4.64,1,0.0255,0.0144,0.000193,0.2,0.496,129.972,189000,4
7318,Ho Hey,The Lumineers,72,2012,False,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,163133,4
7319,Trumpets,Jason Derulo,66,2013,False,0.627,0.703,0,-4.884,1,0.236,0.563,0.0,0.0962,0.64,81.897,217307,4
7320,Drive By,Train,0,2012,False,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06e-05,0.0801,0.721,122.028,195973,4
7321,This Is Love,will.i.am,47,2013,False,0.535,0.796,0,-3.446,0,0.0445,0.00473,0.0,0.145,0.282,128.952,279027,4
7322,Wings,Birdy,71,2013,False,0.474,0.707,7,-4.534,1,0.0253,0.0831,0.0,0.162,0.224,83.235,252107,4
7323,Only Girl (In The World),Rihanna,58,2010,False,0.786,0.716,11,-4.253,0,0.0409,0.102,1.72e-05,0.0557,0.595,125.921,235520,4
7324,Without You (feat. Usher),David Guetta,49,2011,False,0.608,0.614,2,-3.727,1,0.0285,0.227,3.82e-06,0.157,0.402,127.885,208133,4
7325,Telephone,Lady Gaga,0,2009,False,0.827,0.821,3,-5.864,1,0.0419,0.00748,0.0015,0.115,0.684,122.017,220627,4
7326,Cooler Than Me - Single Mix,Mike Posner,53,2010,False,0.75,0.818,7,-4.601,0,0.0551,0.146,0.0,0.686,0.652,129.963,213293,4
7327,Waka Waka (Esto es Africa) (feat. Freshlyground),Shakira,44,2010,False,0.432,0.86,11,-5.125,0,0.213,0.00682,4.32e-06,0.225,0.714,188.938,202560,3
7328,Hello - Radio Edit,Martin Solveig,39,2010,False,0.666,0.975,3,-3.47,1,0.0345,0.0135,0.000925,0.105,0.452,128.012,191388,4
7329,See You Again (feat. Charlie Puth),Wiz Khalifa,0,2015,False,0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,4
7330,We Found Love,Rihanna,0,2011,False,0.755,0.74,1,-4.951,1,0.0407,0.0225,0.00139,0.124,0.609,127.98,215760,4
7331,Good Time,Owl City,43,2012,False,0.567,0.887,3,-4.253,1,0.128,0.0295,6.38e-06,0.297,0.654,126.057,206987,4
7332,Tonight (I'm Fuckin' You),Enrique Iglesias,66,2010,True,0.648,0.89,0,-3.982,0,0.0523,0.0294,3.58e-06,0.116,0.321,125.953,232213,4
7333,She Doesn't Mind - Pitbull Remix,Sean Paul,46,2019,False,0.73,0.799,7,-5.36,0,0.0695,0.000704,1.98e-06,0.177,0.613,121.291,240141,4
7334,Firestone,Kygo,0,2015,False,0.684,0.64,11,-7.338,0,0.0454,0.406,2.86e-05,0.0989,0.427,113.952,270787,4
7335,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",Flo Rida,67,2015,False,0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,224258,4
7336,Shots - Broiler Remix,Imagine Dragons,0,2015,False,0.733,0.777,11,-7.076,0,0.0347,0.436,0.0716,0.102,0.583,119.996,190999,4
7337,Ai Se Eu Te Pego - Ao Vivo,Michel Teló,1,2011,False,0.65,0.947,11,-5.326,1,0.0717,0.222,0.0,0.979,0.694,96.035,170493,4
7338,Love Me Again,John Newman,78,2013,False,0.495,0.894,2,-4.814,0,0.0441,0.00453,0.000596,0.103,0.213,126.03,239894,4
7339,Heroes,Måns Zelmerlöw,57,2015,False,0.484,0.791,7,-4.27,1,0.0437,0.0743,0.0,0.0491,0.369,124.008,190613,4
7340,Blame (feat. John Newman),Calvin Harris,81,2014,False,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,212960,4
7342,Fireball (feat. John Ryan),Pitbull,66,2014,False,0.69,0.937,10,-5.393,1,0.0642,0.0894,0.000104,0.0532,0.794,122.951,235012,4
7343,Don't Wanna Go Home,Jason Derulo,65,2011,False,0.671,0.808,2,-4.861,0,0.0652,0.02,0.0,0.134,0.637,121.956,206080,4
7344,I Like It,Enrique Iglesias,68,2010,False,0.648,0.942,10,-2.881,0,0.0878,0.021,0.0,0.0594,0.73,129.007,231373,4
7345,Do It Again,Pia Mia,72,2015,True,0.712,0.564,8,-6.527,1,0.047,0.0266,0.0,0.0874,0.411,95.95,207747,4
7346,Wasted,Tiësto,63,2014,False,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014,190014,4
7347,Easy Love,Sigala,43,2015,False,0.696,0.955,9,-2.887,1,0.0688,0.257,0.00114,0.092,0.689,124.01,228587,4
7348,Sexy Bitch (feat. Akon),David Guetta,64,2010,True,0.813,0.627,11,-5.018,0,0.0486,0.0771,0.000616,0.131,0.801,130.011,195853,4
7349,L'Amour Toujours - Tiësto Edit,Dzeko & Torres,0,2015,False,0.591,0.931,3,-2.867,1,0.0967,0.00763,0.000216,0.153,0.17,129.975,162462,4
7350,Wavin' Flag - Coca-Cola® Celebration Mix,K'NAAN,40,2009,False,0.582,0.806,0,-4.118,1,0.063,0.317,0.0,0.0899,0.628,151.872,212853,4
7351,Because Of You,Ne-Yo,77,2007,False,0.81,0.538,0,-5.784,0,0.0356,0.528,0.0,0.0951,0.828,109.97,266840,4
7353,Higher,Taio Cruz,64,2010,False,0.672,0.907,8,-5.069,0,0.0721,0.0048,3.4e-05,0.156,0.746,128.027,187627,4
7354,Young Girls,Bruno Mars,67,2012,False,0.561,0.749,6,-4.951,0,0.032,0.461,1.82e-06,0.205,0.501,125.986,228720,4
7355,Talk Dirty (feat. 2 Chainz),Jason Derulo,73,2013,True,0.76,0.652,6,-7.321,1,0.232,0.0348,0.0,0.307,0.759,100.315,177685,4
7356,Whatcha Say,Jason Derulo,59,2010,False,0.615,0.711,11,-5.507,1,0.0779,0.0444,0.0,0.145,0.711,144.036,221253,4
7357,Summit (feat. Ellie Goulding),Skrillex,58,2011,False,0.692,0.773,6,-3.739,1,0.0359,0.226,0.0104,0.108,0.486,139.989,373987,4
7358,Remember the Name (feat. Styles of Beyond),Fort Minor,70,2005,True,0.688,0.835,8,-4.162,1,0.0911,0.0583,2.87e-06,0.0795,0.88,84.858,230493,4
7359,La Gozadera (feat. Marc Anthony),Gente De Zona,75,2016,False,0.616,0.989,9,-1.698,0,0.0483,0.166,0.0,0.172,0.902,95.036,203160,4
7360,Paper Planes,M.I.A.,79,2007,False,0.447,0.848,2,-6.175,1,0.222,0.033,7.46e-05,0.65,0.485,172.253,205200,4
7361,Save The World,Swedish House Mafia,68,2011,False,0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,213338,4
7362,Lovers on the Sun (feat. Sam Martin),David Guetta,72,2014,False,0.645,0.891,6,-2.505,0,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,203520,4
7363,Hundred Miles,Yall,0,2015,False,0.479,0.714,7,-3.776,0,0.109,0.025,0.0153,0.206,0.49,98.23,172413,4
7364,Down By The River,Milky Chance,0,2013,False,0.688,0.697,9,-7.955,1,0.0485,0.753,6.21e-05,0.109,0.46,114.03,241053,4
7365,Sorry Not Sorry,Demi Lovato,0,2017,True,0.705,0.64,11,-6.928,0,0.225,0.0237,0.0,0.262,0.887,144.077,203760,4
7366,Boom Clap,Charli XCX,60,2015,False,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,169866,4
7367,Are You With Me - Radio Edit,Lost Frequencies,0,2016,False,0.762,0.608,5,-8.1,0,0.0357,0.283,1.95e-05,0.12,0.403,121.026,138013,4
7368,Teenage Dream,Katy Perry,65,2012,False,0.719,0.804,10,-4.581,1,0.0355,0.0132,3.02e-06,0.139,0.605,119.999,227760,4
7369,My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,78,2013,False,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,4
7370,Hello,Adele,42,2015,False,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,4
7371,Photograph,Ed Sheeran,66,2013,False,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,4
7372,Superheroes,The Script,75,2014,False,0.49,0.885,3,-4.121,1,0.0396,0.00218,0.0,0.0741,0.64,166.996,245467,4
7373,Every Teardrop Is a Waterfall,Coldplay,71,2011,False,0.425,0.732,9,-6.883,1,0.0396,0.00194,0.0103,0.171,0.333,117.98,240796,4
7374,Hurts Like Heaven,Coldplay,57,2011,False,0.418,0.773,10,-6.187,1,0.0305,0.01,0.00418,0.269,0.273,89.961,242253,4
7375,Criminal,Britney Spears,73,2011,False,0.696,0.734,7,-5.294,1,0.0298,0.0485,0.0,0.183,0.711,107.987,225080,4
7376,Count on Me,Bruno Mars,70,2010,False,0.589,0.389,0,-5.972,1,0.028,0.851,0.0,0.0772,0.501,89.1,197470,4
7377,Alejandro,Lady Gaga,73,2009,False,0.623,0.793,11,-6.63,0,0.0462,0.000397,0.0015,0.375,0.36,98.998,274213,4
7378,I Wanna Go,Britney Spears,68,2011,False,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,4
7379,Hide Away,Daya,0,2016,False,0.885,0.801,11,-4.716,0,0.0882,0.225,1.65e-06,0.0733,0.466,95.011,192376,4
7380,Stronger,Kanye West,3,2007,True,0.617,0.717,10,-7.858,0,0.153,0.00564,0.0,0.408,0.49,103.992,311867,4
7381,Goodbye My Lover,James Blunt,71,2005,False,0.432,0.261,4,-12.591,1,0.0512,0.953,0.00342,0.0903,0.273,89.567,258653,4
